Date,Location/City,Latitude,Longitude,Temp_Max,Temp_Min,Temp_Mean,Precipitation,Humidity,Wind_speed,Pressure,Weather_Condition,Cloud_Cover,UV_Index_Proxy
2025-12-17,Ho Chi Minh City,10.76,106.66,33.7,23.5,27.9,0.7,73.67,9.1,1009.75,Light drizzle,53.67,19.17
2025-12-18,Ho Chi Minh City,10.76,106.66,32.7,23.5,27.8,0.5,70.04,7.7,1009.34,Light drizzle,86.33,19.05
2025-12-19,Ho Chi Minh City,10.76,106.66,33.7,23.1,28.1,0.3,68.62,10.1,1007.85,Light drizzle,81.12,19.94
2025-12-20,Ho Chi Minh City,10.76,106.66,33.4,23.7,28.2,0.4,74.04,10.3,1007.43,Light drizzle,93.04,19.41
2025-12-21,Ho Chi Minh City,10.76,106.66,34.5,23.8,28.3,0.2,70.88,8.5,1007.84,Light drizzle,79.08,19.97
2025-12-22,Ho Chi Minh City,10.76,106.66,33.9,24.2,28.6,1.0,70.62,11.3,1007.72,Moderate drizzle,93.96,19.62
2025-12-23,Ho Chi Minh City,10.76,106.66,33.2,24.7,27.9,0.8,74.25,9.0,1007.59,Light drizzle,92.0,18.78
2025-12-24,Ho Chi Minh City,10.76,106.66,33.3,24.6,27.9,7.1,75.5,8.3,1007.15,Slight rain,93.92,16.39
2025-12-25,Ho Chi Minh City,10.76,106.66,31.3,24.2,26.6,26.7,86.71,18.2,1008.05,Heavy rain,87.29,13.84
2025-12-26,Ho Chi Minh City,10.76,106.66,30.6,23.2,26.1,1.6,85.33,9.7,1008.97,Moderate drizzle,83.25,17.89
2025-12-27,Ho Chi Minh City,10.76,106.66,30.2,22.3,25.6,0.7,81.92,9.7,1009.97,Light drizzle,96.5,16.25
2025-12-28,Ho Chi Minh City,10.76,106.66,31.0,22.2,26.1,0.0,79.46,10.7,1010.6,Overcast,38.92,20.9
2025-12-29,Ho Chi Minh City,10.76,106.66,31.1,22.8,26.1,0.0,77.71,10.2,1010.17,Overcast,70.08,20.6
2025-12-30,Ho Chi Minh City,10.76,106.66,30.5,21.5,25.4,0.0,75.42,9.3,1009.36,Overcast,66.88,21.02
2025-12-31,Ho Chi Minh City,10.76,106.66,31.1,21.0,25.5,0.0,73.5,11.8,1008.27,Overcast,63.5,20.09
2026-01-01,Ho Chi Minh City,10.76,106.66,31.2,21.1,25.6,0.0,69.46,11.7,1009.35,Overcast,63.54,17.96
2026-01-02,Ho Chi Minh City,10.76,106.66,31.2,21.0,25.9,0.0,64.88,10.4,1010.8,Overcast,61.38,20.35
2026-01-03,Ho Chi Minh City,10.76,106.66,30.6,20.9,25.7,0.0,58.71,11.5,1011.78,Overcast,48.83,17.82
2026-01-04,Ho Chi Minh City,10.76,106.66,33.2,20.0,26.4,0.0,58.46,10.6,1011.48,Overcast,84.38,21.14
2026-01-05,Ho Chi Minh City,10.76,106.66,32.0,23.7,27.0,0.3,69.25,10.1,1011.39,Light drizzle,94.33,14.79
2026-01-06,Ho Chi Minh City,10.76,106.66,31.1,23.5,25.9,22.2,80.79,9.8,1011.95,Heavy rain,97.71,12.72
2026-01-07,Ho Chi Minh City,10.76,106.66,30.7,21.9,25.9,0.0,67.38,12.7,1012.48,Overcast,79.92,16.06
2026-01-08,Ho Chi Minh City,10.76,106.66,30.7,20.5,25.3,0.0,59.58,10.8,1013.61,Overcast,58.88,20.49
2026-01-09,Ho Chi Minh City,10.76,106.66,29.5,17.9,23.7,0.0,55.38,11.5,1013.47,Overcast,81.29,22.13
2026-01-10,Ho Chi Minh City,10.76,106.66,30.5,18.6,24.8,0.0,56.67,8.7,1012.9,Overcast,44.21,19.95
2026-01-11,Ho Chi Minh City,10.76,106.66,30.9,20.6,25.7,0.0,60.62,10.2,1013.75,Overcast,86.08,17.45
2026-01-12,Ho Chi Minh City,10.76,106.66,32.2,23.4,27.1,0.0,67.25,11.7,1013.08,Overcast,57.33,17.16
2026-01-13,Ho Chi Minh City,10.76,106.66,30.0,22.5,26.0,4.0,73.62,11.4,1012.61,Slight rain,44.17,16.39
2026-01-14,Ho Chi Minh City,10.76,106.66,31.1,22.1,26.2,0.4,72.42,12.4,1011.4,Light drizzle,51.0,18.46
2026-01-15,Ho Chi Minh City,10.76,106.66,32.4,22.4,26.6,0.5,71.71,13.5,1010.73,Light drizzle,26.92,19.83
2026-01-16,Ho Chi Minh City,10.76,106.66,32.3,22.2,26.6,0.0,70.58,13.9,1009.71,Overcast,78.42,19.19
2026-01-17,Ho Chi Minh City,10.76,106.66,32.9,22.2,26.5,0.0,69.79,15.6,1008.2,Overcast,54.75,19.9
2026-01-18,Ho Chi Minh City,10.76,106.66,32.4,22.4,26.5,0.2,69.83,15.2,1007.65,Light drizzle,58.5,19.89
2026-01-19,Ho Chi Minh City,10.76,106.66,30.9,22.7,26.2,0.4,70.88,12.4,1008.75,Light drizzle,61.08,17.96
2026-01-20,Ho Chi Minh City,10.76,106.66,32.2,22.7,26.6,0.1,67.12,15.7,1009.75,Light drizzle,53.0,19.42
2026-01-21,Ho Chi Minh City,10.76,106.66,33.6,21.9,26.7,0.0,61.5,14.3,1010.91,Overcast,33.5,21.76
2026-01-22,Ho Chi Minh City,10.76,106.66,33.5,21.5,27.2,0.0,59.33,10.8,1012.0,Overcast,80.08,21.03
2026-01-23,Ho Chi Minh City,10.76,106.66,34.0,22.9,27.7,0.0,54.75,14.2,1013.05,Overcast,52.54,21.3
2026-01-24,Ho Chi Minh City,10.76,106.66,32.4,21.6,26.7,0.0,65.08,13.1,1013.34,Overcast,28.25,19.11
2026-01-25,Ho Chi Minh City,10.76,106.66,33.1,21.9,26.4,0.0,64.25,15.6,1012.62,Overcast,48.62,20.27
2026-01-26,Ho Chi Minh City,10.76,106.66,33.2,22.0,26.5,0.0,64.21,19.0,1012.7,Overcast,31.46,20.12
2026-01-27,Ho Chi Minh City,10.76,106.66,33.8,22.1,26.9,0.0,61.5,15.4,1013.2,Overcast,28.92,20.56
2026-01-28,Ho Chi Minh City,10.76,106.66,34.2,22.0,27.0,0.0,62.96,14.1,1012.5,Overcast,17.29,21.65
2026-01-29,Ho Chi Minh City,10.76,106.66,32.9,22.2,27.1,0.0,63.08,13.8,1012.42,Overcast,52.71,16.64
2026-01-30,Ho Chi Minh City,10.76,106.66,33.5,22.5,26.9,0.0,64.25,17.3,1013.03,Overcast,83.67,17.32
2026-01-31,Ho Chi Minh City,10.76,106.66,34.4,22.8,27.4,0.0,62.71,17.4,1012.85,Overcast,74.17,18.84
2026-02-01,Ho Chi Minh City,10.76,106.66,34.0,22.1,27.3,0.0,58.08,10.6,1012.74,Overcast,71.46,22.98
2026-02-02,Ho Chi Minh City,10.76,106.66,34.1,21.5,27.1,0.0,63.08,16.9,1012.69,Overcast,70.5,22.09
2026-02-03,Ho Chi Minh City,10.76,106.66,33.9,24.4,28.5,0.9,60.12,10.1,1012.81,Light drizzle,70.42,19.86
2026-02-04,Ho Chi Minh City,10.76,106.66,33.4,24.2,27.8,3.3,63.62,9.8,1012.44,Slight rain,66.29,20.04
2026-02-05,Ho Chi Minh City,10.76,106.66,32.8,24.0,27.2,0.7,72.12,15.4,1011.86,Light drizzle,89.29,18.63
2026-02-06,Ho Chi Minh City,10.76,106.66,30.5,23.3,26.3,1.2,75.42,13.7,1011.38,Moderate drizzle,79.71,17.42
2026-02-07,Ho Chi Minh City,10.76,106.66,33.3,23.2,26.9,0.0,71.96,14.7,1010.8,Overcast,67.46,19.13
2026-02-08,Ho Chi Minh City,10.76,106.66,34.2,23.0,27.6,0.1,64.0,18.8,1010.99,Light drizzle,28.62,22.72
2026-02-09,Ho Chi Minh City,10.76,106.66,35.0,22.2,28.1,0.0,55.17,9.9,1010.21,Overcast,70.17,23.05
2026-02-10,Ho Chi Minh City,10.76,106.66,34.3,22.5,28.0,1.2,65.33,11.9,1010.85,Moderate drizzle,49.17,20.82
2026-02-11,Ho Chi Minh City,10.76,106.66,31.0,24.4,26.6,2.3,77.79,11.1,1012.44,Moderate drizzle,91.71,15.37
2026-02-12,Ho Chi Minh City,10.76,106.66,31.9,24.0,27.1,5.1,81.75,8.5,1011.1,Moderate rain,92.54,18.63
2026-02-13,Ho Chi Minh City,10.76,106.66,32.5,23.4,27.2,1.2,75.29,10.5,1009.62,Moderate drizzle,94.92,19.64
2026-02-14,Ho Chi Minh City,10.76,106.66,33.2,23.5,27.8,0.4,71.83,9.1,1009.04,Light drizzle,87.83,21.43
2026-02-15,Ho Chi Minh City,10.76,106.66,33.8,23.5,28.2,0.0,69.29,11.8,1008.64,Overcast,56.88,20.71
2026-02-16,Ho Chi Minh City,10.76,106.66,35.7,25.0,29.5,0.1,54.42,14.5,1007.92,Light drizzle,67.71,22.89
2026-02-17,Ho Chi Minh City,10.76,106.66,35.7,25.9,29.8,0.0,50.88,16.6,1008.4,Overcast,92.17,23.31
2026-02-18,Ho Chi Minh City,10.76,106.66,35.7,24.0,29.4,0.1,55.0,13.9,1009.67,Light drizzle,74.83,22.72
2026-02-19,Ho Chi Minh City,10.76,106.66,34.8,24.6,29.5,0.0,56.54,12.1,1011.03,Overcast,74.46,23.18
2026-02-20,Ho Chi Minh City,10.76,106.66,35.2,24.7,29.4,0.3,57.54,11.1,1010.98,Light drizzle,60.38,22.3
2026-02-21,Ho Chi Minh City,10.76,106.66,34.5,23.5,28.4,0.0,63.46,15.5,1008.42,Overcast,44.17,21.93
2026-02-22,Ho Chi Minh City,10.76,106.66,33.7,23.9,27.8,0.1,66.96,14.3,1007.07,Light drizzle,50.54,22.77
2026-02-23,Ho Chi Minh City,10.76,106.66,34.2,24.5,28.3,0.3,64.46,14.2,1007.5,Light drizzle,57.21,22.58
2026-02-24,Ho Chi Minh City,10.76,106.66,34.7,24.4,28.2,0.0,64.08,15.4,1008.11,Overcast,90.67,22.66
2026-02-25,Ho Chi Minh City,10.76,106.66,34.5,24.4,28.2,0.0,66.29,13.9,1008.49,Overcast,87.75,19.98
2026-02-26,Ho Chi Minh City,10.76,106.66,26.4,23.6,24.8,31.1,90.96,10.6,1007.51,Moderate rain,99.5,5.57
2026-02-27,Ho Chi Minh City,10.76,106.66,29.8,24.0,25.7,21.5,87.5,10.1,1006.6,Moderate rain,91.21,14.53
2026-02-28,Ho Chi Minh City,10.76,106.66,31.2,23.4,26.7,1.5,83.83,11.5,1006.62,Dense drizzle,33.04,20.86
2026-03-01,Ho Chi Minh City,10.76,106.66,32.2,24.3,27.6,0.0,80.25,12.4,1006.88,Overcast,20.21,22.74
